 950.676954       9.85      5.09   17.669   0.032      0
 951.819995       4.58      4.52   17.702   0.029      0
 953.778671     -99.00    -99.00   -1.000  -1.000   6147
 962.769272       7.46      4.94   17.684   0.031      0
 964.820744       1.94      4.80   17.719   0.031   1024
 965.810562      -1.41      5.40   17.741   0.036      0
 966.721186      10.95      3.96   17.662   0.024      0
 971.898656     -25.92      4.65   17.917   0.036      0
 985.711656      -2.84      3.94   17.751   0.026      0
 989.764905       3.57      5.52   17.709   0.035      0
 990.841790      -7.19      4.97   17.780   0.034      0
 991.736196       9.60      4.72   17.671   0.029      0
 995.807797       4.67      6.73   17.702   0.043      0
 995.822102       5.97      8.61   17.694   0.055      0
 997.675875      11.78      4.53   17.657   0.028      0
1006.669815     -15.92      5.19   17.842   0.038      0
1006.677743     -24.11      5.30   17.903   0.041      0
1021.593593     -11.76      4.66   17.812   0.033      0
1026.657356       8.11      4.90   17.680   0.031      0
1036.573766     -23.94      4.44   17.901   0.034      0
1040.703483       8.83      4.74   17.676   0.030      0
1046.660077       5.86      5.34   17.694   0.034      0
1047.650922     -13.40      5.28   17.824   0.038      0
1048.611769       2.65      4.95   17.715   0.032      0
1049.670512     -14.78      4.80   17.833   0.035      0
1051.630704      -1.63      6.31   17.743   0.042      0
1054.688876      18.85      4.51   17.615   0.027      0
1060.576875       1.54      6.55   17.722   0.043      0
1064.663531       7.53      7.66   17.684   0.048      0
1065.638092      -0.75      6.63   17.737   0.044      0
1069.623034     -26.94      4.55   17.925   0.036      0
1077.574850       2.68      5.22   17.715   0.034      0
1080.569809      49.23      4.45   17.450   0.022   1024
1087.618106      15.95      6.97   17.632   0.042      0
1089.631889     -38.66      7.78   18.021   0.067      0
1091.574222       4.65      6.85   17.702   0.044      0
1107.572041     -15.80      5.41   17.841   0.039      0
1114.565588      -7.62      7.58   17.783   0.052      0
1232.885690     -99.00    -99.00   -1.000  -1.000   6147
1240.894992     -16.39      6.47   17.845   0.047      0
1245.827843     -99.00    -99.00   -1.000  -1.000   6147
1253.861450      16.18      5.07   17.631   0.030      0
1255.895552     -28.32      5.05   17.936   0.040      0
1259.894768       5.60      5.06   17.696   0.032      0
1262.856289     -24.03      4.87   17.902   0.037      0
1266.811705     -21.29      5.96   17.881   0.045      0
1268.856271      11.42      5.34   17.660   0.033      0
1280.749330       5.08      5.74   17.699   0.037      0
1288.901464      -7.41      4.15   17.782   0.028      0
1289.758136     -12.01      4.49   17.814   0.032      0
1290.904695     -25.90      4.58   17.917   0.036      0
1295.688411     -25.51      6.50   17.914   0.050      0
1297.781661     -21.19      5.15   17.881   0.039      0
1299.698157      13.18      5.71   17.649   0.035      0
1305.918811     -26.88      6.15   17.924   0.048      0
1306.872815     -99.00    -99.00   -1.000  -1.000   6147
1308.697942     -20.86      4.21   17.878   0.032      0
1312.918649      -7.86      5.20   17.785   0.036      0
1315.878229       1.47      5.11   17.722   0.033      0
1316.877895      -1.11      4.85   17.739   0.032      0
1319.746274     -12.09      4.02   17.814   0.028      0
1320.871426       5.45      4.67   17.697   0.030      0
1332.734321      16.85     13.67   17.627   0.081      0
1335.787094      -0.49      4.26   17.735   0.028      0
1338.823810     -11.36      4.92   17.809   0.035      0
1340.708196     -19.70      4.61   17.869   0.034      0
1345.783601       5.79      4.88   17.695   0.031      0
1346.785501       2.37      4.48   17.717   0.029      0
1347.621194       7.96      4.37   17.681   0.027      0
1347.847434       4.77      5.45   17.701   0.035      0
1348.691945       5.86      4.23   17.694   0.027      0
1349.653250     -35.70      4.17   17.996   0.035      0
1350.666370       7.29      4.35   17.685   0.027      0
1352.806437     -16.07      3.76   17.843   0.027   1024
1353.703106       1.48      5.64   17.722   0.037      0
1354.744564       7.80      5.24   17.682   0.033      0
1355.652063       5.92      5.82   17.694   0.037      0
1359.607898       1.15     14.25   17.724   0.093      0
1360.796544      -3.70      5.65   17.757   0.038      0
1364.764487     -17.34      6.18   17.852   0.045      0
1365.658059       8.23      5.60   17.679   0.035      0
1366.727783       0.17      4.84   17.731   0.032      0
1367.744915       4.96      5.48   17.700   0.035      0
1368.739394     -31.80      4.46   17.963   0.036      0
1369.682936     -26.45      4.90   17.921   0.038      0
1374.789837     -40.72      5.16   18.038   0.045      0
1375.713347     -33.62      4.42   17.978   0.036      0
1376.594369       3.95      3.75   17.706   0.024      0
1394.700841      -8.98      5.86   17.793   0.041      0
1395.800564       4.15      8.82   17.705   0.056      0
1397.791547       1.52      9.99   17.722   0.065      0
1398.751390     -36.26      4.43   18.000   0.037      0
1399.746566       7.67      5.91   17.683   0.037      0
1401.641621      -2.51      4.47   17.749   0.030      0
1402.744968      -4.97      4.87   17.765   0.033      0
1408.617643      -2.15      4.50   17.746   0.030      0
1415.656063      -0.45      6.72   17.735   0.044      0
1416.662540     -29.03      4.92   17.941   0.039      0
1418.740810      -4.70      6.89   17.763   0.047      0
1431.675471     -25.89      6.45   17.917   0.050      0
1435.574865       7.66      6.36   17.683   0.040      0
1437.543667       7.27      5.40   17.685   0.034      0
1442.524927      -7.65      6.48   17.783   0.045      0
1447.522454      -4.35      6.18   17.761   0.042      0
1450.500689       8.01      4.84   17.681   0.030      0
1458.573230     -20.30      8.08   17.874   0.060      0
1461.581250     -40.36      5.21   18.035   0.045      0
1472.549925      -0.21     11.70   17.733   0.077      0
